Software,Function name,Called time,Log time,Log Level,Weight,Keyword
0,ap_runtime_dir_relative,11,0,0,0.6482,dir
0,ap_parse_mutex,1,0,0,0.2254,parse
0,apr_is_empty_array,10,1,4,0.4437,is
0,apr_array_pop,4,0,0,0.0618,apr
0,ap_mutex_init,2,0,0,0.0880,it
0,mutex_needs_file,2,0,0,0.5466,file
0,mxcfg_lookup,3,3,9,0.9091,cfg
0,log_bad_create_options,2,0,0,0.2200,create
0,log_unknown_type,2,0,0,0.0554,log
0,get_mutex_filename,2,0,0,0.1186,get
0,apr_global_mutex_create,1,1,4,0.3571,global
0,log_create_failure,2,0,0,0.2200,create
0,ap_unixd_set_global_mutex_perms,1,1,4,0.3571,global
0,log_perms_failure,2,0,0,0.2857,perms
0,apr_proc_mutex_create,1,1,4,0.5104,proc
0,apr_hash_first,12,2,6,0.1973,first
0,apr_hash_next,12,0,0,0.2944,next
0,apr_hash_this,12,0,0,0.1051,hash
0,ap_run_monitor,1,0,0,0.1165,run
0,apr_proc_wait_all_procs,2,0,0,0.5104,proc
0,getpwnam,1,0,0,0.4000,getpwnam
0,getgrnam,2,1,3,1.0000,getgrnam
0,ap_run_mpm_query,1,0,0,0.4925,query
0,ap_run_end_generation,1,0,0,0.1165,run
0,end_gen,2,0,0,0.0395,end
0,ap_random_parent_after_fork,1,0,0,0.9901,fork
0,ap_run_mpm_register_timed_callback,1,0,0,0.1165,run
0,ap_run_mpm_get_name,1,0,0,0.1817,name
0,apr_proc_wait,1,0,0,0.5104,proc
0,reclaim_one_pid,4,0,0,0.4412,pid
0,apr_proc_other_child_refresh_all,1,0,0,0.5104,proc
0,getpgid,1,1,4,0.1186,get
0,getpgrp,1,0,0,-1.0000,
0,apr_signal_description_get,1,0,0,0.1186,get
0,apr_file_pipe_timeout_set,6,1,4,0.6872,pipe
0,apr_file_inherit_unset,4,0,0,0.5466,file
0,apr_file_write,5,0,0,0.5466,file
0,apr_file_pipe_create,1,0,0,0.6872,pipe
0,apr_os_file_get,1,0,0,0.5466,file
0,read,2,0,0,0.5225,read
0,podx_signal_internal,2,0,0,0.1531,x
0,apr_socket_connect,8,3,12,0.6230,socket
0,apr_socket_send,6,3,11,0.6230,socket
0,pod_signal_internal,1,0,0,0.1088,internal
0,dummy_connection,2,0,0,0.2301,connection
0,ap_read_pid,1,0,0,0.5225,read
0,send_signal,4,0,0,0.0862,send
0,apr_dynamic_fn_register,36,0,0,0.3409,fn
0,apr_filepath_set,2,1,3,1.1250,filepath
0,apr_ltoa,4,0,0,0.1302,a
0,strstr,39,3,11,0.3689,strstr
0,ap_get_limit_xml_body,1,0,0,0.2725,xml
0,apr_xml_parser_create,1,0,0,0.2725,xml
0,apr_xml_parser_feed,1,1,4,0.2725,xml
0,apr_xml_parser_done,2,0,0,0.2725,xml
0,apr_xml_parser_geterror,1,0,0,0.2725,xml
0,trie_node_link,2,0,0,0.1968,node
0,get_filter_handle,2,0,0,0.2500,filter
0,trie_node_alloc,2,0,0,0.1968,node
0,register_filter,2,0,0,0.2500,filter
0,ap_register_output_filter_protocol,1,0,0,0.2500,filter
0,add_any_filter_handle,3,1,4,0.3646,any
0,add_any_filter,2,0,0,0.3646,any
0,remove_any_filter,2,0,0,0.3646,any
0,ap_get_input_filter_handle,4,0,0,0.2500,filter
0,ap_remove_input_filter,20,0,0,0.2500,filter
0,ap_get_output_filter_handle,2,1,3,0.2500,filter
0,ap_remove_output_filter,64,0,0,0.2500,filter
0,apr_brigade_vputstrs,1,0,0,0.8590,v
0,apr_brigade_vprintf,1,0,0,0.1931,brigade
0,pcre_compile2,1,0,0,0.8298,compile
0,pcre_fullinfo,4,0,0,0.1961,full
0,ap_regexec_len,2,0,0,1.6000,regexec
0,pcre_exec,1,0,0,0.1955,exec
0,ap_str_toupper,4,0,0,0.0976,to
0,ap_regexec,23,0,0,1.6000,regexec
0,ap_pregsub,5,3,12,0.0822,ap
0,ap_rxplus_exec,1,0,0,0.1955,exec
0,ap_rxplus_match,1,0,0,0.4186,match
0,apr_shm_destroy,4,0,0,0.5936,shm
0,ap_calc_scoreboard_size,2,0,0,0.2222,calc
0,apr_shm_remove,4,0,0,0.5936,shm
0,apr_shm_create,7,2,8,0.5936,shm
0,create_namebased_scoreboard,2,0,0,0.2200,create
0,apr_shm_size_get,3,2,8,0.5936,shm
0,apr_shm_detach,3,0,0,0.5936,shm
0,ap_cleanup_shared_mem,1,0,0,0.3520,shared
0,open_scoreboard,1,0,0,0.7104,open
0,apr_shm_baseaddr_get,7,0,0,0.5936,shm
0,ap_init_scoreboard,2,0,0,0.0880,it
0,times,1,0,0,0.0000,times
0,apr_uri_unparse,11,0,0,0.3609,uri
0,copy_request,1,1,3,0.1161,copy
0,update_child_status_internal,3,0,0,0.3758,status
0,ap_get_scoreboard_worker_from_indexes,2,0,0,0.2040,from
0,apr_bucket_shared_destroy,1,0,0,0.3520,shared
0,apr_bucket_free,3,0,0,0.2632,bucket
0,apr_bucket_alloc,8,0,0,0.2632,bucket
0,apr_bucket_shared_make,1,0,0,0.3520,shared
0,ap_bucket_error_make,1,0,0,0.2632,bucket
0,apr_strmatch_precompile,6,0,0,0.4186,match
0,apr_off_t_toa,12,0,0,0.1302,a
0,ap_rgetline_core,5,0,0,0.1306,line
0,apr_uri_parse_hostinfo,2,1,4,0.3609,uri
0,apr_uri_parse,18,6,21,0.3609,uri
0,ap_parse_uri,9,0,0,0.3609,uri
0,sscanf,9,2,7,1.1737,sscanf
0,field_name_len,4,0,0,0.1817,name
0,apr_table_compress,1,0,0,0.2970,compress
0,ap_get_mime_headers_core,2,0,0,0.2474,mime
0,ap_make_method_list,3,0,0,0.1332,list
0,ap_create_request_config,5,0,0,0.2333,config
0,ap_run_create_request,3,0,0,0.2200,create
0,ap_run_pre_read_request,1,0,0,0.5225,read
0,read_request_line,1,0,0,0.5225,read
0,ap_send_error_response,6,0,0,0.1142,error
0,ap_run_log_transaction,8,1,3,0.4161,transaction
0,apr_socket_timeout_get,12,5,14,0.6230,socket
0,ap_find_last_token,3,0,0,0.2767,find
0,ap_update_vhost_from_headers,1,1,2,0.2040,from
0,ap_add_input_filter_handle,4,0,0,0.2500,filter
0,ap_run_post_read_request,2,2,8,0.5225,read
0,ap_die,12,1,2,0.0822,ap
0,apr_table_copy,7,0,0,0.1383,table
0,strip_headers_request_body,1,0,0,0.1087,strip
0,apr_bucket_eos_create,41,0,0,0.2632,bucket
0,end_output_stream,2,0,0,0.1763,stream
0,ap_auth_type,9,4,16,0.1466,auth
0,ap_run_note_auth_failure,1,0,0,0.1466,auth
0,ap_note_auth_failure,6,0,0,0.1466,auth
0,ap_auth_name,13,3,12,0.1817,name
0,ap_pbase64decode,6,0,0,0.1507,code
0,apr_brigade_split_ex,7,1,2,0.5342,split
0,ap_set_content_length,9,0,0,0.2061,length
0,apr_brigade_insert_file,7,0,0,0.5466,file
0,apr_bucket_mmap_create,2,0,0,0.5556,mmap
0,ap_add_output_filter,13,0,0,0.2500,filter
0,insert_old_write_filter,2,0,0,0.5395,old
0,apr_bucket_transient_create,14,0,0,0.7885,transient
0,apr_brigade_write,18,0,0,0.3412,write
0,buffer_output,5,0,0,0.0947,output
0,apr_vformatter,1,0,0,0.8590,v
0,ap_vrprintf,1,0,0,0.0822,ap
0,ap_rationalize_mtime,2,0,0,0.1667,mtime
0,apr_rfc822_date,8,1,2,0.0771,date
0,ap_fputstrs,5,1,4,1.0000,trs
0,apr_table_clear,5,0,0,0.1383,table
0,ap_fflush,5,0,0,0.2597,fflush
0,apr_array_append,45,0,0,0.0618,apr
0,ap_new_log_config,2,0,0,0.2333,config
0,do_double_reverse,2,0,0,0.0784,do
0,find_parent,9,0,0,0.2767,find
0,apr_array_copy,3,0,0,0.1161,copy
0,init_config_defines,3,0,0,0.2333,config
0,ap_index_of_response,9,0,0,0.3171,index
0,ap_is_url,10,2,8,0.5789,url
0,set_allow_opts,1,0,0,1.0000,allow
0,unclosed_directive,8,0,0,0.0000,directive
0,missing_container_arg,8,0,0,0.1110,arg
0,ap_method_register,4,0,0,0.0822,ap
0,ap_pregcomp,25,3,10,1.6364,regcomp
0,ap_regname,4,0,0,0.1817,name
0,ap_count_dirs,2,0,0,0.4289,count
0,ap_add_per_dir_conf,1,0,0,0.6482,dir
0,ap_add_per_url_conf,1,0,0,0.5789,url
0,ap_add_file_conf,1,0,0,0.5466,file
0,ap_expr_parse_cmd_mi,20,10,30,0.2254,parse
0,ap_add_if_conf,1,0,0,0.0822,ap
0,ap_find_linked_module,3,0,0,0.2767,find
0,find_module,3,2,6,0.2767,find
0,ap_build_cont_config,3,0,0,0.2333,config
0,ap_init_virtual_host,1,0,0,0.0916,host
0,ap_is_matchexp,2,0,0,0.4437,is
0,apr_pool_userdata_setn,5,0,0,0.1674,n
0,ap_process_fnmatch_configs,1,0,0,0.3175,process
0,ap_set_module_loglevel,1,0,0,0.0822,ap
0,ap_add_version_component,6,0,0,0.5018,version
0,ap_unixd_set_rlimit,3,0,0,0.2693,d
0,log_backtrace,2,0,0,0.4000,backtrace
0,parse_errorlog_misc_string,1,0,0,0.2254,parse
0,parse_errorlog_item,2,0,0,0.2254,parse
0,parse_errorlog_string,3,0,0,0.2254,parse
0,ap_directory_walk,1,0,0,0.0822,ap
0,ap_file_walk,1,0,0,0.5466,file
0,ap_allow_standard_methods,2,0,0,1.0000,allow
0,ap_set_etag,3,0,0,0.0822,ap
0,ap_set_accept_ranges,2,0,0,0.7075,accept
0,ap_md5digest,1,0,0,0.0822,ap
0,apr_bucket_file_enable_mmap,1,0,0,0.5556,mmap
0,ap_send_http_options,2,1,4,0.0862,send
0,check_errorlog_dir,1,0,0,0.6482,dir
0,mpm_common_pre_config,1,0,0,0.2333,config
0,set_banner,1,0,0,0.0311,set
0,ap_setup_make_content_type,1,0,0,0.1176,content
0,ap_setup_auth_internal,1,0,0,0.1466,auth
0,ap_add_input_filter,8,0,0,0.2500,filter
0,core_create_req,1,0,0,0.2200,create
0,ap_create_conn_config,1,0,0,0.2333,config
0,apr_socket_addr_get,4,3,12,0.6230,socket
0,ap_add_output_filter_handle,17,0,0,0.2500,filter
0,apr_random_after_fork,1,0,0,0.9901,fork
0,apr_random_insecure_bytes,2,0,0,0.0756,bytes
0,apr_random_standard_new,1,0,0,0.0618,apr
0,apr_generate_random_bytes,4,3,10,0.2075,generate
0,apr_random_add_entropy,1,0,0,0.0618,apr
0,apr_random_insecure_ready,1,0,0,0.4667,ready
0,ap_random_insecure_bytes,4,0,0,0.0822,ap
0,apr_bucket_socket_create,2,0,0,0.6230,socket
0,ap_dump_mutexes,1,0,0,0.2295,dump
0,ap_mpm_dump_pidfile,1,0,0,0.2295,dump
0,ap_register_log_hooks,1,0,0,0.2222,hooks
0,ap_register_config_hooks,1,0,0,0.2333,config
0,ap_expr_init,1,0,0,0.0880,it
0,ap_hook_create_connection,1,0,0,0.2301,connection
0,ap_hook_pre_connection,4,0,0,0.2301,connection
0,ap_hook_post_config,28,0,0,0.2333,config
0,ap_hook_test_config,4,0,0,1.1146,test
0,ap_hook_translate_name,9,0,0,0.1817,name
0,ap_hook_map_to_storage,5,0,0,0.1148,hook
0,ap_hook_child_init,13,0,0,0.1342,child
0,ap_hook_handler,17,0,0,0.1148,hook
0,ap_hook_type_checker,4,0,0,0.1148,hook
0,ap_hook_fixups,17,0,0,0.1148,hook
0,ap_hook_create_request,2,0,0,0.2200,create
0,apr_optional_hook_add,5,0,0,0.1148,hook
0,ap_hook_pre_mpm,1,0,0,0.2184,pre
0,ap_hook_child_status,1,0,0,0.3758,status
0,ap_hook_insert_network_bucket,1,0,0,0.3889,network
0,ap_hook_dirwalk_stat,1,0,0,0.6482,dir
0,ap_hook_open_htaccess,1,0,0,0.7104,open
0,ap_hook_insert_filter,7,0,0,0.2500,filter
0,ap_register_input_filter,13,0,0,0.2500,filter
0,ap_register_output_filter,31,0,0,0.2500,filter
0,ap_unescape_url_keep2f,2,0,0,0.5789,url
0,ap_getparents,3,0,0,0.1500,parents
0,ap_location_walk,2,0,0,0.0822,ap
0,ap_if_walk,2,0,0,0.0822,ap
0,ap_run_translate_name,1,1,4,0.1817,name
0,decl_die,11,4,16,0.0000,die
0,ap_run_map_to_storage,1,0,0,0.1165,run
0,ap_run_post_perdir_config,1,0,0,0.6482,dir
0,ap_run_header_parser,1,0,0,0.2757,header
0,ap_satisfies,1,0,0,0.1538,satisfies
0,ap_run_access_checker,2,1,4,0.2107,access
0,ap_run_access_checker_ex,2,2,8,0.2107,access
0,ap_run_check_user_id,2,2,8,0.2633,id
0,ap_run_auth_checker,2,0,0,0.1466,auth
0,ap_run_type_checker,1,1,4,0.1165,run
0,ap_run_fixups,1,0,0,0.1165,run
0,ap_get_request_note,3,0,0,0.1186,get
0,prep_walk_cache,4,0,0,0.3641,cache
0,ap_run_dirwalk_stat,3,0,0,0.6482,dir
0,resolve_symlink,3,0,0,0.5385,symlink
0,core_opts_merge,3,0,0,0.2297,merge
0,ap_parse_htaccess,1,0,0,0.2254,parse
0,ap_no2slash,1,0,0,0.0822,ap
0,ap_expr_exec,7,6,24,0.1955,exec
0,ap_copy_method_list,1,0,0,0.1332,list
0,ap_set_sub_req_protocol,1,0,0,0.0822,ap
0,ap_list_provider_names,9,2,5,0.1552,provider
0,ap_register_provider,15,0,0,0.1552,provider
0,ap_hook_access_checker,2,0,0,0.2107,access
0,ap_hook_access_checker_ex,1,0,0,0.2107,access
0,ap_hook_check_user_id,1,0,0,0.2633,id
0,ap_hook_auth_checker,1,0,0,0.1466,auth
0,make_sub_request,3,0,0,0.0678,make
0,ap_is_recursion_limit_exceeded,4,1,4,0.4437,is
0,ap_run_quick_handler,4,1,4,0.1165,run
0,ap_process_request_internal,6,1,4,0.3175,process
0,ap_sub_req_method_uri,4,0,0,0.3609,uri
0,ap_allow_options,9,3,12,1.0000,allow
0,ap_invoke_handler,4,2,8,0.0851,handler
0,ap_finalize_sub_req_protocol,1,0,0,0.3723,finalize
0,ap_bucket_eoc_make,1,0,0,0.2632,bucket
0,ap_increment_counts,1,0,0,0.0822,ap
0,ap_bucket_eor_make,1,0,0,0.2632,bucket
0,ap_run_insert_network_bucket,1,0,0,0.3889,network
0,apr_brigade_split_line,4,2,8,0.5342,split
0,apr_brigade_partition,10,4,16,0.1931,brigade
0,send_brigade_nonblocking,3,1,2,0.1931,brigade
0,setaside_remaining_output,2,0,0,0.1820,remaining
0,send_brigade_blocking,1,0,0,0.2143,blocking
0,remove_empty_buckets,3,0,0,0.1884,empty
0,ap_save_brigade,6,0,0,0.1931,brigade
0,apr_file_flags_get,1,0,0,0.5466,file
0,writev_nonblocking,4,0,0,0.8590,v
0,sendfile_nonblocking,1,0,0,0.5466,file
0,apr_poll,6,1,3,0.2222,poll
0,apr_socket_sendv,2,0,0,0.8590,v
0,apr_socket_sendfile,1,0,0,0.6230,socket
0,yystrlen,2,0,0,0.2098,strlen
0,yystpcpy,1,0,0,0.0457,yy
0,yytnamerr,3,0,0,0.1817,name
0,__builtin_memcpy,2,0,0,0.0456,in
0,ap_expr_yylex,1,0,0,0.7952,yylex
0,ap_expr_make,36,0,0,0.0822,ap
0,ap_expr_unary_op_make,1,0,0,0.1111,op
0,ap_expr_binary_op_make,1,0,0,0.3226,binary
0,ap_expr_var_make,1,0,0,0.1180,var
0,ap_expr_str_func_make,2,0,0,0.1573,func
0,ap_expr_list_func_make,1,0,0,0.1573,func
0,yysyntax_error,2,1,4,0.1142,error
0,ap_expr_yyerror,2,0,0,0.0822,ap
0,yydestruct,4,0,0,0.0457,yy
0,ap_expr_yyensure_buffer_stack,4,0,0,0.0822,ap
0,ap_expr_yy_create_buffer,2,0,0,0.2200,create
0,ap_expr_yy_load_buffer_state,6,0,0,0.4645,state
0,yy_push_state,2,0,0,0.4645,state
0,yy_pop_state,2,0,0,0.4645,state
0,yy_fatal_error,15,0,0,0.1142,error
0,yy_get_previous_state,3,0,0,0.4645,state
0,yy_try_NUL_trans,1,0,0,0.1766,try
0,yy_get_next_buffer,1,0,0,0.2944,next
0,ap_expr_yyrestart,2,0,0,0.0822,ap
0,ap_expr_yyrealloc,4,0,0,0.0822,ap
0,ap_expr_yy_init_buffer,2,0,0,0.0880,it
0,ap_expr_yyalloc,8,1,4,0.0822,ap
0,ap_expr_yyfree,5,0,0,0.0822,ap
0,ap_expr_yy_flush_buffer,1,0,0,0.0917,flush
0,ap_expr_yy_delete_buffer,2,0,0,0.0822,ap
0,ap_expr_yy_switch_to_buffer,1,0,0,0.0976,to
0,ap_expr_yy_scan_bytes,1,0,0,0.1866,scan
0,ap_expr_yy_scan_buffer,1,1,4,0.1866,scan
0,yy_init_globals,3,0,0,0.0880,it
0,ap_expr_yyset_extra,3,0,0,0.0822,ap
0,ap_expr_yypop_buffer_state,1,0,0,0.4645,state
0,inc_rec,2,0,0,0.3625,rec
0,ap_expr_eval_var,1,0,0,0.6892,eval
0,ap_expr_eval_word,49,0,0,0.6892,eval
0,ap_expr_eval_string_func,1,0,0,0.6892,eval
0,ap_expr_eval_re_backref,1,0,0,0.6892,eval
0,apr_atoi64,14,0,0,0.0714,atoi64
0,intstrcmp,6,0,0,0.8676,strcmp
0,strcmplex,6,0,0,0.8676,strcmp
0,ap_expr_eval_comp,2,0,0,0.6892,eval
0,ap_run_expr_lookup,2,0,0,0.4380,lookup
0,ap_expr_yylex_init,1,0,0,0.7952,yylex
0,ap_expr_yyparse,1,0,0,0.2857,yyparse
0,ap_expr_yylex_destroy,1,0,0,0.7952,yylex
0,ap_expr_parse,3,1,4,0.2254,parse
0,ap_expr_info_make,5,0,0,0.0822,ap
0,ap_expr_eval,5,0,0,0.6892,eval
0,ap_expr_eval_unary_op,1,0,0,0.6892,eval
0,ap_expr_eval_binary_op,1,0,0,0.6892,eval
0,ssl_expr_eval_comp,1,0,0,0.6892,eval
0,ap_expr_exec_re,3,0,0,0.1955,exec
0,apr_table_merge,2,0,0,0.2297,merge
0,ap_expr_exec_ctx,3,2,7,0.1955,exec
0,ap_expr_str_exec_re,1,0,0,0.1955,exec
0,add_vary,2,0,0,0.0108,add
0,ap_pbase64encode,5,0,0,0.1507,code
0,apr_sha1_init,2,0,0,0.0880,it
0,apr_sha1_update,1,0,0,0.0674,sha1
0,apr_sha1_final,2,0,0,0.0674,sha1
0,ap_md5,13,0,0,0.0822,ap
0,ap_sub_req_lookup_file,8,1,4,0.5466,file
0,__builtin_constant_p,14,0,0,0.0456,in
0,_OSSwapInt32,8,0,0,0.2308,osswapint32
0,apr_uid_name_get,4,0,0,0.1817,name
0,apr_gid_name_get,3,0,0,0.1817,name
0,apr_ipsubnet_create,9,4,12,0.2200,create
0,apr_ipsubnet_test,7,0,0,1.1146,test
0,ap_hook_expr_lookup,3,0,0,0.4380,lookup
0,ap_remove_loaded_module,1,0,0,0.8000,loaded
0,apr_dso_load,2,0,0,0.2857,load
0,apr_dso_error,2,0,0,0.1667,dso
0,dso_load,2,0,0,0.2857,load
0,apr_dso_sym,1,1,4,0.3000,sym
0,ap_add_loaded_module,1,0,0,0.8000,loaded
0,ap_single_module_configure,1,0,0,0.2174,single
0,ap_timeout_parameter_parse,5,0,0,0.2254,parse
0,ap_read_request,2,0,0,0.5225,read
0,ap_process_async_request,2,0,0,0.3175,process
0,ap_process_request,1,0,0,0.3175,process
0,ap_process_http_async_connection,1,0,0,0.3175,process
0,ap_process_http_sync_connection,1,0,0,0.3175,process
0,ap_hook_process_connection,2,0,0,0.3175,process
0,ap_hook_http_scheme,2,0,0,0.1765,scheme
0,ap_hook_default_port,2,0,0,0.2508,default
0,ap_method_registry_init,2,0,0,0.0880,it
0,ap_find_token,6,0,0,0.2767,find
0,is_mpm_running,1,0,0,1.2500,running
0,apr_table_mergen,24,0,0,0.1383,table
0,ap_find_etag_strong,3,0,0,0.2767,find
0,ap_find_etag_weak,1,0,0,0.2767,find
0,ap_condition_if_match,2,0,0,0.4186,match
0,ap_condition_if_unmodified_since,2,0,0,0.7500,since
0,ap_condition_if_none_match,2,0,0,0.4186,match
0,ap_condition_if_modified_since,2,0,0,0.7500,since
0,ap_condition_if_range,3,0,0,0.2861,range
0,register_one_method,27,0,0,0.0758,one
0,lookup_builtin_method,1,0,0,0.4380,lookup
0,apr_array_cat,1,0,0,0.0618,apr
0,apr_array_pstrcat,15,0,0,0.0618,apr
0,make_allow,2,0,0,1.0000,allow
0,add_optional_notes,9,0,0,0.0108,add
0,ap_run_insert_error_filter,1,0,0,0.2500,filter
0,ap_finalize_request_protocol,11,0,0,0.3723,finalize
0,ap_response_code_string,2,1,2,0.1507,code
0,ap_rputs,291,2,4,0.2969,puts
0,ap_rvputs,98,0,0,0.4103,rv
0,get_canned_error_string,1,0,0,0.1186,get
0,update_r_in_filters,6,1,2,0.0461,r
0,ap_internal_redirect,4,0,0,0.1088,internal
0,ap_bucket_eor_create,1,0,0,0.2632,bucket
0,check_pipeline,1,0,0,1.0000,pipeline
0,ap_time_process_request,4,0,0,0.3175,process
0,ap_process_request_after_handler,1,0,0,0.3175,process
0,rename_original_env,1,0,0,0.8405,rename
0,internal_internal_redirect,2,0,0,0.1088,internal
0,ap_clear_method_list,2,0,0,0.1332,list
0,ap_method_list_add,1,0,0,0.1332,list
0,ap_bucket_error_create,7,0,0,0.2632,bucket
0,apr_brigade_length,24,0,0,0.2061,length
0,apr_brigade_flatten,14,2,8,0.1931,brigade
0,get_remaining_chunk_line,3,0,0,0.1820,remaining
0,ap_get_limit_req_body,3,0,0,0.1961,limit
0,bail_out_on_error,8,0,0,0.2889,on
0,ap_get_status_line,4,0,0,0.3758,status
0,get_chunk_line,2,0,0,0.1667,chunk
0,get_chunk_size,2,0,0,0.1667,chunk
0,ap_get_mime_headers,2,0,0,0.2474,mime
0,apr_brigade_writev,3,0,0,0.8590,v
0,validate_status_line,1,0,0,0.3807,validate
0,ap_recent_rfc822_date,3,0,0,0.0822,ap
0,form_header_field,2,0,0,0.2757,header
0,basic_http_header_check,2,0,0,0.4688,basic
0,basic_http_header,2,0,0,0.4688,basic
0,ap_setup_client_block,2,0,0,0.5174,client
0,ap_should_client_block,2,0,0,0.5174,client
0,ap_get_client_block,4,1,4,0.5174,client
0,apr_brigade_putstrs,2,0,0,0.3902,put
0,apr_brigade_puts,1,0,0,0.2969,puts
0,fixup_vary,1,0,0,0.0000,fixup
0,ap_set_keepalive,1,0,0,0.0822,ap
0,ap_make_content_type,3,0,0,0.1176,content
0,ap_get_list_item,4,0,0,0.1332,list
0,send_all_header_fields,1,1,2,0.2757,header
0,terminate_header,1,0,0,0.2757,header
0,apr_bucket_immortal_create,12,0,0,0.2632,bucket
0,apr_array_clear,3,0,0,0.0618,apr
0,ap_set_byterange,1,1,2,0.2861,range
0,send_416,2,0,0,0.0862,send
0,use_range_x,1,0,0,0.2861,range
0,copy_brigade_range,1,1,4,0.2861,range
0,etag_uint64_to_hex,4,0,0,0.1653,hex
0,ap_make_etag,3,0,0,0.0822,ap
0,mkhash,2,1,3,0.1051,hash
0,parse_common_options,2,2,6,0.2254,parse
0,get_password,3,1,3,0.1186,get
0,apr_password_validate,6,0,0,0.3807,validate
0,atexit,9,0,0,0.1772,at
0,check_args,1,1,2,0.2050,args
0,exists,1,0,0,0.6334,exists
0,accessible,2,2,6,-1.0000,
0,mkrecord,1,1,3,0.1661,record
0,apr_temp_dir_get,4,3,10,0.6482,dir
0,apr_file_mktemp,6,5,18,1.0000,mktemp
0,putline,6,0,0,0.3902,put
0,strcspn,6,1,3,0.3704,strcspn
0,verify,1,1,3,0.3178,verify
0,apr_file_copy,2,2,6,0.5466,file
0,apr_file_open_stdin,4,1,3,1.2000,stdin
0,apr_password_get,5,1,3,0.1186,get
0,apr_sha1_base64,1,0,0,0.2822,base
0,generate_salt,2,0,0,0.2075,generate
0,apr_md5_encode,1,1,3,0.1778,encode
0,crypt,2,1,4,0.0000,crypt
0,apr_bcrypt_encode,1,1,3,0.1778,encode
0,apr_file_putc,3,0,0,0.5466,file
0,cleanup_tempfile_and_exit,4,0,0,0.2222,tempfile
0,add_password,3,0,0,0.1073,password
0,get_line,3,1,4,0.1306,line
0,getword,2,0,0,0.3595,word
0,apr_dbm_close,19,0,0,0.1298,close
0,htdbm_terminate,2,0,0,0.1351,terminate
0,apr_dbm_open_ex,7,3,10,0.7104,open
0,apr_dbm_exists,4,0,0,0.6334,exists
0,apr_dbm_store,4,1,4,0.2641,store
0,apr_dbm_delete,4,0,0,0.0716,delete
0,apr_dbm_fetch,11,1,3,2.5806,fetch
0,apr_dbm_firstkey,5,1,3,0.1973,first
0,memchr,8,1,3,0.8000,memchr
0,apr_dbm_nextkey,5,2,7,0.2944,next
0,htdbm_init,1,1,3,0.0880,it
0,htdbm_usage,1,0,0,0.0230,usage
0,htdbm_open,1,1,3,0.7104,open
0,htdbm_valid_username,1,0,0,1.0300,valid
0,htdbm_verify,1,3,9,0.3178,verify
0,htdbm_del,1,1,3,0.0076,del
0,htdbm_list,1,0,0,0.1332,list
0,htdbm_make,1,0,0,0.0678,make
0,htdbm_save,1,1,4,0.1777,save
0,strdup,3,1,3,0.0142,strdup
0,apr_err,14,0,0,1.1561,err
0,set_polled_events,2,0,0,0.0323,events
0,BIO_get_callback_arg,2,0,0,0.1186,get
0,BIO_printf,27,0,0,0.0261,printf
0,BIO_dump,2,0,0,0.2295,dump
0,SSL_alert_type_string_long,2,0,0,0.3860,ssl
0,SSL_alert_desc_string_long,2,0,0,0.3860,ssl
0,SSL_state,7,4,16,0.4645,state
0,SSL_state_string_long,7,0,0,0.4645,state
0,time,9,0,0,0.0834,time
0,rand,3,0,0,0.1142,and
0,RAND_seed,6,0,0,0.1142,and
0,ssl_rand_choosenum,2,0,0,0.4439,num
0,SSL_get_version,3,0,0,0.5018,version
0,SSL_get_current_cipher,6,0,0,0.3860,ssl
0,SSL_CIPHER_get_version,1,0,0,0.5018,version
0,SSL_CIPHER_get_name,4,0,0,0.3860,ssl
0,SSL_CIPHER_get_bits,3,0,0,0.3860,ssl
0,ASN1_INTEGER_get,2,0,0,0.1186,get
0,ASN1_UTCTIME_print,2,0,0,0.0952,utc
0,X509_get_pubkey,2,0,0,0.1186,get
0,EVP_PKEY_bits,3,0,0,0.1227,key
0,EVP_PKEY_free,3,0,0,0.1227,key
0,X509_get_issuer_name,8,0,0,0.1817,name
0,X509_NAME_oneline,4,0,0,0.1817,name
0,X509_get_subject_name,8,0,0,0.1817,name
0,X509_get_ext_count,2,0,0,0.4289,count
0,SSL_get_peer_cert_chain,5,2,7,0.3860,ssl
0,sk_num,24,6,23,0.4439,num
0,sk_value,19,0,0,0.0254,value
0,ssl_print_cert_info,2,0,0,0.3860,ssl
0,SSL_get_peer_certificate,13,3,10,0.3860,ssl
0,X509_free,18,0,0,0.0130,free
0,ssl_print_connection_info,1,0,0,0.3860,ssl
0,SSL_SESSION_print,1,0,0,0.3860,ssl
0,SSL_get_session,3,0,0,0.3860,ssl
0,SSL_do_handshake,4,0,0,0.3860,ssl
0,SSL_get_error,5,3,10,0.3860,ssl
0,ssl_print_info,1,0,0,0.3860,ssl
0,xmalloc,3,0,0,-1.0000,
0,write_request,5,0,0,0.3412,write
0,ERR_print_errors,5,0,0,1.1561,err
0,close_connection,9,4,9,0.2301,connection
0,SSL_write,2,1,4,0.3860,ssl
0,set_conn_state,8,2,4,0.4645,state
0,sqrt,4,0,0,0.0000,sqrt
0,fopen,2,0,0,0.2218,fopen
0,perror,3,0,0,0.0000,perror
0,fclose,2,0,0,0.2870,fclose
0,SSL_new,2,3,11,0.3860,ssl
0,ssl_rand_seed,3,0,0,0.3860,ssl
0,apr_os_sock_get,3,0,0,0.5283,os
0,BIO_new_socket,1,0,0,0.6230,socket
